PANID,Combined_Pre_Tax_Income_of_HH,Family_Size,HH_RACE,Type_of_Residential_Possession,HH_AGE,HH_EDU,HH_OCC,Age_Group_Applied_to_Male_HH,Education_Level_Reached_by_Male_,Occupation_Code_of_Male_HH,Male_Working_Hour_Code,MALE_SMOKE,Age_Group_Applied_to_Female_HH,Education_Level_Reached_by_Femal,Occupation_Code_of_Female_HH,Female_Working_Hour_Code,FEM_SMOKE,Number_of_Dogs,Number_of_Cats,Children_Group_Code,Marital_Status,Number_of_TVs_Used_by_HH,Number_of_TVs_Hooked_to_Cable,HH_Head_Race__RACE2_,HH_Head_Race__RACE3_,Microwave_Owned_by_HH
3329425,5,1,1,2,6,6,10,7,9,11,7,.,6,6,10,4,0,0,0,8,4,1,1,1,1,1
3329433,9,3,1,1,6,4,10,6,5,10,4,0,6,4,10,4,0,2,0,8,2,4,4,1,1,1
3329490,6,1,1,2,6,7,10,7,9,11,7,.,6,7,10,4,0,0,0,8,4,1,1,1,1,1
3329524,3,1,1,2,6,5,10,7,9,11,7,.,6,5,10,4,0,0,2,8,4,1,1,1,1,1
3329532,3,1,1,2,6,3,10,7,9,11,7,.,6,3,10,4,0,0,0,8,4,3,3,1,1,1
3329540,3,1,1,2,6,2,10,6,2,10,4,0,7,9,11,7,.,0,0,8,4,1,1,1,1,1
3329664,6,4,1,2,4,4,13,4,6,6,3,0,4,4,13,1,0,1,1,3,2,4,4,1,1,1
3329763,1,2,1,2,5,4,3,5,5,10,4,0,5,4,3,2,0,0,1,8,2,2,1,1,1,1
3329805,8,2,1,2,6,6,13,6,6,10,4,0,6,6,13,5,0,0,1,8,2,3,2,1,1,1
3329821,2,1,1,2,6,8,9,7,9,11,7,.,6,8,9,2,.,0,0,8,1,2,1,1,1,1
3329987,5,1,1,2,6,4,10,7,9,11,7,.,6,4,10,4,0,0,0,8,4,2,2,1,1,1
3330019,6,2,1,2,6,3,13,6,3,13,1,0,6,3,13,1,0,0,0,8,2,2,2,1,1,1
3330159,3,2,1,2,6,4,10,7,9,11,7,.,6,4,10,4,0,0,0,8,4,2,2,1,1,1
3330175,5,1,1,2,6,4,10,7,9,11,7,.,6,4,10,4,0,1,0,8,4,3,3,1,1,1
3330217,6,2,1,2,6,4,10,6,4,10,4,0,6,4,10,4,1,0,0,8,2,1,1,1,1,1
3330241,6,2,1,2,6,6,4,6,4,10,4,0,6,6,4,2,0,0,1,8,2,2,1,1,1,1
3330282,7,2,1,2,6,3,10,6,4,10,4,0,6,3,10,4,0,0,0,8,2,2,2,1,1,1
3330324,6,1,1,2,6,5,10,7,9,11,7,.,6,5,10,4,0,0,0,8,4,3,3,1,1,1
3330365,11,2,1,2,5,6,6,5,5,1,3,0,5,6,6,3,1,2,1,8,2,2,2,1,1,1
3330373,5,2,1,2,6,3,10,6,5,10,4,0,6,3,10,4,0,0,0,8,2,2,2,1,1,1
3330381,5,2,1,2,5,4,8,5,4,7,3,0,5,4,8,2,0,0,0,8,2,2,3,1,1,1
3330506,1,1,1,1,6,3,10,7,9,11,7,.,6,3,10,4,0,0,0,8,3,1,1,1,1,1
3330613,8,2,1,2,4,4,4,5,4,4,3,0,4,4,4,3,1,1,1,8,2,4,4,1,1,1
3330639,4,2,1,2,6,3,10,6,3,10,4,0,6,3,10,4,0,0,0,8,2,2,2,1,1,1
3330720,9,2,1,2,6,4,10,6,8,10,4,0,6,4,10,4,0,0,0,8,2,3,3,1,1,1
3330902,10,2,1,2,4,8,4,4,6,6,3,0,4,8,4,3,0,2,0,8,2,1,1,1,1,1
3330969,6,3,1,2,6,5,13,6,7,10,4,0,6,5,13,5,0,0,0,8,2,5,5,1,1,1
3330977,11,2,1,2,5,8,10,5,8,10,4,0,5,8,10,4,0,0,0,8,2,5,2,1,1,1
3330985,12,2,1,2,5,6,3,5,6,4,3,0,5,6,3,3,0,1,1,8,2,7,7,1,1,1
3330993,5,6,1,1,5,5,6,7,9,11,7,.,5,5,6,3,1,1,2,3,1,2,2,1,1,1
3331009,12,6,1,2,4,6,1,4,5,1,3,1,4,6,1,2,1,3,3,8,2,6,0,1,1,1
3331033,6,2,1,2,6,4,10,6,2,10,4,0,6,4,10,4,1,0,0,8,2,4,4,1,1,1
3331108,4,2,1,1,6,5,10,6,5,10,4,0,7,9,11,7,.,0,0,8,1,1,1,1,1,1
3331124,5,2,1,2,6,4,10,6,5,10,4,0,6,4,10,4,0,1,0,8,2,2,2,1,1,1
3331157,3,1,1,2,6,2,10,7,9,11,7,.,6,2,10,4,0,0,0,8,4,1,1,1,1,1
3331207,6,2,1,2,6,4,10,6,3,10,4,0,6,4,10,4,0,0,0,8,2,2,2,1,1,1
3331397,1,3,1,1,6,4,13,6,5,10,4,0,6,4,13,1,0,0,0,8,2,3,3,1,1,1
3331421,12,2,1,2,5,6,13,5,6,13,5,0,5,6,13,5,0,0,0,8,2,9,9,1,1,1
3331447,1,1,1,2,6,4,10,7,9,11,7,.,6,4,10,4,0,0,0,8,4,1,1,1,1,1
3331561,5,1,1,2,6,4,13,7,9,11,7,.,6,4,13,1,0,0,0,8,4,4,4,1,1,1
3331694,3,1,1,2,6,4,13,7,9,11,7,.,6,4,13,1,0,0,0,8,4,1,1,1,1,1
3331702,1,2,1,2,6,0,0,6,4,10,4,0,0,6,1,3,.,1,0,8,4,2,2,1,1,1
3331991,4,2,1,2,6,6,10,6,6,10,4,0,6,6,10,4,0,0,2,8,2,4,4,1,1,1
3332015,8,2,1,2,5,5,8,5,5,8,3,0,5,5,8,3,0,1,0,8,2,3,2,1,1,1
3332049,1,1,1,2,5,4,13,7,9,11,7,.,5,4,13,1,0,0,0,8,1,1,1,1,1,1
3332312,5,2,1,2,6,5,1,6,7,7,3,0,6,5,1,2,0,0,0,8,2,2,1,1,1,1
3332460,7,2,1,1,5,4,4,4,5,7,3,0,5,4,4,3,0,0,0,8,2,2,2,1,1,1
3332486,4,1,1,1,6,4,10,7,9,11,7,.,6,4,10,4,0,0,0,8,4,3,3,1,1,1
3332544,4,2,1,2,6,6,10,6,4,10,4,0,6,6,10,4,0,0,0,8,2,3,2,1,1,1
3332627,12,2,1,2,4,8,1,5,7,1,3,0,4,8,1,3,0,0,0,8,2,5,3,2,2,1
3332742,1,1,1,2,6,4,10,7,9,11,7,.,6,4,10,4,0,0,0,8,4,3,2,1,1,1
3332890,5,1,1,2,6,4,10,7,9,11,7,.,6,4,10,4,0,0,0,8,4,1,1,1,1,1
3332908,5,1,1,2,5,8,10,7,9,11,7,.,5,8,10,4,0,0,0,8,3,4,2,1,1,1
3332965,7,2,1,2,6,3,10,6,3,10,4,0,6,3,10,4,0,1,0,8,2,2,2,1,1,1
3332981,8,2,1,2,5,6,1,5,7,3,3,0,5,6,1,2,0,0,0,8,2,1,1,1,1,1
3333062,4,1,1,2,4,4,6,7,9,11,7,.,4,4,6,3,0,1,0,8,3,1,1,1,1,1
3333070,3,1,1,2,6,6,10,7,9,11,7,.,6,6,10,4,0,0,0,8,4,4,1,1,1,1
3333120,6,3,1,2,6,2,13,6,2,10,4,1,6,2,13,5,0,0,0,8,2,1,1,1,1,1
3333195,7,2,1,1,5,7,13,5,8,1,3,0,5,7,13,5,0,0,0,8,2,3,3,1,1,1
3333229,12,3,1,2,5,5,4,6,5,7,3,1,5,5,4,2,1,0,1,8,2,2,2,1,1,1
3333245,4,1,1,2,6,5,10,7,9,11,7,.,6,5,10,4,0,0,0,8,4,1,1,1,1,1
3333278,4,3,1,1,6,4,13,6,4,13,1,0,6,4,13,1,0,0,1,8,2,3,1,1,1,1
3333351,5,2,1,2,6,3,10,6,3,10,4,1,6,3,10,4,0,0,1,8,2,1,1,.,1,1
3333377,3,1,1,2,6,4,10,7,9,11,7,.,6,4,10,4,0,0,0,8,4,2,2,1,1,1
3333468,8,2,1,2,6,4,10,6,4,10,4,0,6,4,10,4,0,0,0,8,2,2,2,1,1,1
3333534,8,3,1,2,6,3,10,6,6,10,4,0,6,3,10,4,0,0,1,8,2,3,3,1,1,1
3333609,5,2,1,2,6,8,10,7,9,11,7,.,6,8,10,4,1,3,0,8,4,3,2,1,1,1
3333617,7,1,1,1,5,5,1,7,9,11,7,.,5,5,1,3,1,0,0,8,1,1,1,1,1,1
3333633,7,2,1,2,6,4,10,6,4,8,3,0,6,4,10,2,0,0,0,8,2,3,3,1,1,1
3333641,1,2,1,2,6,0,0,6,4,1,3,.,6,6,1,3,.,0,0,8,4,1,1,.,1,1
3333674,6,1,1,2,6,6,13,7,9,11,7,.,6,6,13,1,.,0,0,8,4,3,3,1,1,1
3333765,12,2,1,2,5,7,1,5,6,4,3,0,5,7,1,2,0,0,0,8,2,4,4,1,1,1
3333773,12,2,1,2,5,5,3,5,5,13,5,0,5,5,3,3,0,1,2,8,2,3,2,1,1,1
3333849,6,2,1,2,5,5,13,6,8,10,4,0,5,5,13,5,0,0,0,8,2,3,1,.,1,1
3333898,3,2,3,2,6,7,10,6,6,10,4,0,6,7,10,4,0,0,0,8,2,3,3,97,1,1
3333906,6,2,1,2,6,4,13,6,6,10,4,0,6,4,13,1,0,0,0,8,2,5,4,1,1,1
3333922,1,1,1,2,6,6,10,7,9,11,7,.,6,6,10,4,0,0,1,8,4,1,1,1,1,1
3333963,7,2,1,2,6,4,10,6,4,3,3,0,6,4,10,4,0,0,0,8,2,2,2,1,1,1
3333989,10,2,1,2,4,7,9,5,5,1,3,.,4,7,9,3,0,0,2,8,2,3,2,1,1,1
3333997,8,2,1,2,4,4,4,4,6,2,3,0,4,4,4,3,0,1,0,8,2,4,4,1,1,1
3334151,7,3,1,2,4,6,8,4,6,6,3,0,4,6,8,2,0,0,2,3,2,4,4,1,1,1
3334235,10,2,1,2,5,4,4,4,5,9,3,0,5,4,4,3,1,0,0,8,2,5,5,1,1,1
3334268,7,4,1,2,5,5,1,4,6,7,3,0,5,5,1,2,0,0,3,8,2,2,1,.,1,1
3334490,9,2,1,2,4,4,4,5,5,2,3,1,4,4,4,3,1,1,0,8,2,2,2,1,1,1
3334656,10,4,1,2,4,6,1,4,4,3,3,0,4,6,1,3,0,0,0,3,2,4,4,1,1,1
3334771,12,2,1,2,5,8,1,5,7,1,3,0,5,8,1,2,0,1,1,8,2,2,2,1,1,1
3334805,9,1,1,2,4,5,1,7,9,11,7,.,4,5,1,2,0,1,2,8,3,1,1,1,1,1
3334813,12,2,1,2,4,7,3,4,6,6,3,0,4,7,3,3,0,0,1,8,2,3,3,1,1,1
3334839,9,3,1,2,5,8,1,7,9,11,7,.,5,8,1,3,0,1,3,8,3,4,4,1,1,1
3334847,10,2,1,2,4,4,4,4,5,1,3,0,4,4,4,3,0,0,0,8,2,3,3,1,1,1
3334888,7,4,1,2,4,6,4,4,6,4,3,1,4,6,4,3,1,1,0,8,2,5,5,1,1,1
3334896,9,4,1,2,4,5,8,4,6,6,3,1,4,5,8,2,1,1,1,8,2,5,5,1,1,1
3334987,5,1,1,2,6,4,10,7,9,11,7,.,6,4,10,4,0,0,0,8,4,3,3,1,1,1
3335034,7,3,1,2,4,5,3,5,5,4,3,1,4,5,3,3,1,1,0,8,2,4,3,1,1,1
3335075,8,3,1,2,5,6,6,6,3,7,3,0,5,6,6,3,0,1,0,8,2,2,2,1,1,1
3335174,5,1,1,2,5,5,10,7,9,11,7,.,5,5,10,4,0,1,0,8,4,1,1,1,1,1
3335265,8,2,1,2,4,5,1,5,6,7,2,1,4,5,1,3,0,0,2,8,2,3,3,1,1,1
3335273,11,3,1,2,4,6,1,4,5,6,3,0,4,6,1,3,0,0,0,8,2,4,4,1,1,1
3335356,7,2,1,2,5,6,10,5,6,4,2,0,5,6,10,4,0,0,0,8,3,3,3,1,1,1
3335471,11,2,1,2,5,7,10,5,5,3,3,1,5,7,10,4,1,1,1,8,2,5,4,1,1,1
3335513,10,3,1,2,5,7,3,4,4,3,2,0,5,7,3,2,0,0,0,8,2,1,1,1,1,1
3335596,12,2,1,2,4,6,3,5,5,2,3,0,4,6,3,2,0,1,0,8,2,7,7,1,1,1
3335679,10,2,1,2,5,5,2,5,7,3,3,0,5,5,2,3,0,0,0,8,2,4,4,1,1,1
3335711,7,1,1,2,5,8,2,7,9,11,7,.,5,8,2,3,1,0,0,8,3,2,1,1,1,1
3335745,6,4,1,2,5,5,4,5,4,2,3,1,5,5,4,3,1,1,0,8,2,2,2,.,1,1
3335786,8,2,1,2,6,4,13,5,4,13,5,0,6,4,13,5,0,0,0,8,2,4,4,1,1,1
3335810,9,3,1,2,5,4,3,5,5,3,3,0,5,4,3,3,0,0,0,8,2,2,2,1,1,1
3336016,3,1,1,2,6,4,13,7,9,11,7,.,6,4,13,1,0,0,0,8,4,1,1,1,1,1
3336024,6,2,1,2,6,4,10,6,4,10,4,0,6,4,10,4,0,0,1,8,2,2,2,1,1,1
3336172,7,2,1,2,4,5,1,5,6,13,1,0,4,5,1,3,0,0,3,8,2,1,1,1,1,1
3336305,3,3,1,2,5,5,10,6,4,10,4,0,5,5,10,4,0,0,0,8,2,2,1,1,1,1
3336339,2,1,1,2,6,4,10,7,9,11,7,.,6,4,10,4,0,0,0,8,4,2,2,1,1,1
3336347,7,2,1,2,5,5,3,6,4,10,4,0,5,5,3,2,0,0,0,8,2,3,3,1,1,1
3336412,3,5,1,1,4,6,8,7,9,11,7,.,4,6,8,3,1,0,0,3,1,4,2,.,1,1
3336594,6,1,1,2,6,6,1,7,9,11,7,.,6,6,1,3,0,0,0,8,4,4,3,4,4,1
3336644,11,2,1,2,5,7,1,6,4,10,4,0,5,7,1,3,0,1,0,8,2,3,3,1,1,1
3336651,11,3,1,2,4,4,2,4,4,6,3,1,4,4,2,3,0,2,0,8,2,3,3,1,1,1
3336685,7,2,1,2,6,6,10,6,5,10,4,0,6,6,10,4,0,0,0,8,2,1,1,1,1,1
3336727,8,2,1,2,6,5,10,5,4,9,3,0,6,5,10,4,0,0,2,8,2,5,5,1,1,1
3336768,6,2,1,2,6,8,10,6,8,10,4,0,6,8,10,4,0,0,0,8,2,2,2,1,1,1
3336792,7,2,1,2,5,7,4,6,4,9,2,1,5,7,4,3,0,1,1,8,2,4,3,1,1,1
3336891,3,1,1,2,6,4,10,7,9,11,7,.,6,4,10,4,0,0,0,8,3,2,2,1,1,1
3336909,5,2,1,2,6,5,10,6,4,10,4,0,6,5,10,4,0,0,0,8,2,3,3,1,1,1
3337006,6,2,1,2,6,6,10,6,6,10,4,0,6,6,10,4,0,0,0,8,2,4,5,1,1,1
3337097,4,1,1,2,6,4,10,7,9,11,7,.,6,4,10,4,0,0,0,8,4,2,2,1,1,1
3337105,3,2,1,2,6,6,10,7,9,11,7,.,6,6,10,4,1,0,2,8,4,4,2,1,1,1
3337295,7,2,1,2,4,6,1,7,9,11,7,.,4,6,1,3,1,3,0,8,1,1,1,1,1,1
3337311,9,2,1,2,5,4,1,5,7,4,3,0,5,4,1,3,0,0,0,8,2,2,2,1,1,1
3337337,6,2,1,2,5,4,4,5,5,10,4,0,5,4,4,3,0,1,0,8,2,1,1,1,1,1
3337345,8,2,1,2,6,6,10,6,7,10,4,0,6,6,10,4,0,0,0,8,2,4,4,1,1,1
3337386,12,2,1,2,5,7,1,5,7,1,3,0,5,7,1,3,0,0,1,8,2,2,2,1,1,1
3337527,4,1,1,1,6,4,10,7,9,11,7,.,6,4,10,4,0,0,0,8,4,2,2,1,1,1
3337568,6,2,1,2,5,6,10,6,4,10,4,0,5,6,10,4,0,0,2,8,2,2,2,1,1,1
3337576,7,2,1,2,6,2,10,6,2,10,4,0,6,2,10,4,0,0,0,8,2,2,2,1,1,1
3337691,6,2,1,2,6,4,10,6,4,10,4,0,6,4,10,4,0,3,0,8,2,4,2,1,1,1
3337741,5,1,1,2,5,5,2,7,9,11,7,.,5,5,2,3,0,1,0,8,2,4,2,1,1,1
3337758,7,3,1,2,4,5,2,4,7,7,3,1,4,5,2,3,0,1,1,8,2,5,5,1,1,1
3337816,6,1,1,2,6,5,3,7,9,11,7,.,6,5,3,2,0,0,0,8,4,4,5,1,1,1
3337956,8,3,1,2,4,4,3,5,4,7,3,0,4,4,3,2,0,2,0,8,2,4,4,1,1,1
3338327,6,2,1,2,4,5,6,7,9,11,7,.,4,5,6,3,1,0,0,8,1,3,3,1,1,1
3338392,3,2,1,2,6,3,10,6,3,10,4,0,7,9,11,7,.,0,0,8,4,2,2,1,1,1
3338426,11,2,1,2,5,7,1,5,8,10,4,0,5,7,1,3,0,0,0,8,2,3,3,1,1,1
3338491,5,2,1,2,6,4,13,6,4,10,4,0,6,4,13,5,0,0,0,8,2,2,2,1,1,1
3338566,10,2,1,2,6,4,10,5,8,10,4,0,6,4,10,4,0,0,1,8,2,3,1,1,1,1
3338640,6,1,1,2,6,3,10,6,3,10,4,0,7,9,11,7,.,0,0,8,3,3,1,1,1,1
3338665,6,1,1,2,5,3,7,5,3,7,3,1,7,9,11,7,.,0,0,8,3,1,1,1,1,1
3338723,5,1,1,2,6,4,13,7,9,11,7,.,6,4,13,1,0,0,0,8,4,1,1,1,1,1
3338756,6,1,1,2,5,5,4,7,9,11,7,.,5,5,4,3,0,0,0,8,3,1,1,1,1,.
3338764,8,4,1,2,4,8,1,4,7,5,2,0,4,8,1,3,0,3,2,8,2,3,3,.,1,1
3338772,8,1,1,2,6,8,10,7,9,11,7,.,6,8,10,4,0,0,0,8,4,2,2,1,1,1
3338822,11,2,1,2,5,8,1,5,8,13,5,0,5,8,1,3,0,1,0,8,2,3,3,1,1,1
3338830,10,2,1,2,6,4,10,6,4,10,2,0,6,4,10,4,0,0,0,8,2,2,2,1,1,1
3338897,2,1,1,2,6,4,10,7,9,11,7,.,6,4,10,4,0,0,0,8,4,2,2,1,1,1
3338913,6,2,1,2,6,4,10,6,5,10,4,0,6,4,10,4,0,0,0,8,2,2,2,1,1,1
3339010,9,2,1,2,4,5,4,4,5,4,3,0,4,5,4,3,0,0,0,8,2,2,2,1,1,1
3339028,2,2,1,2,5,5,13,6,5,1,3,0,5,5,13,1,0,2,0,8,2,4,5,1,1,1
3339044,4,3,1,1,4,6,13,7,9,11,7,.,4,6,13,1,1,0,0,8,3,3,4,1,1,.
3339069,12,4,1,2,4,6,4,4,6,7,2,0,4,6,4,3,1,0,1,8,2,2,2,1,1,1
3339077,10,3,1,2,6,7,1,6,7,8,2,0,6,7,1,2,0,0,0,8,2,2,2,1,1,1
3339135,5,1,1,1,6,4,10,7,9,11,7,.,6,4,10,4,0,0,0,8,4,1,1,1,1,1
3339283,7,1,3,1,5,3,13,7,9,11,7,.,5,3,13,5,0,0,0,8,3,1,1,97,5,.
3339374,10,2,1,2,6,5,4,6,7,10,4,0,6,5,4,3,0,0,0,8,2,2,2,1,1,1
3339382,4,2,1,2,6,4,10,6,5,13,1,0,6,4,10,4,0,0,0,8,2,3,3,1,1,1
3339408,7,1,1,1,5,4,9,7,9,11,7,.,5,4,9,3,0,0,0,8,3,2,2,1,1,1
3339507,3,1,1,2,5,3,10,7,9,11,7,.,5,3,10,4,0,0,0,8,4,3,3,1,1,1
3339572,9,2,1,2,4,4,2,4,4,9,3,0,4,4,2,3,0,0,0,8,2,3,1,1,1,1
3339630,6,2,1,2,6,6,10,6,6,10,4,1,6,6,10,4,1,0,0,8,2,3,3,1,1,1
3339788,7,2,1,2,6,6,4,6,4,9,2,1,6,6,4,2,0,0,0,8,2,1,1,1,1,1
3339796,3,1,1,2,6,4,10,7,9,11,7,.,6,4,10,4,0,0,0,8,4,1,1,1,1,1
3339820,3,1,1,2,6,4,10,6,4,10,4,0,7,9,11,7,.,0,0,8,4,2,2,1,1,1
3340000,4,2,1,2,5,6,10,6,5,10,4,0,5,6,10,4,0,0,0,8,2,2,2,1,1,1
3340018,7,2,1,2,5,4,1,6,4,7,2,1,5,4,1,3,0,0,0,8,2,2,2,1,1,1
3340117,7,2,1,2,6,4,10,6,5,10,4,1,6,4,10,4,0,0,0,8,2,3,2,1,1,1
3340141,6,2,1,2,6,2,10,6,4,10,4,0,6,2,10,4,0,0,0,8,2,3,3,1,1,1
3340208,7,2,1,1,6,5,13,6,5,13,1,0,7,9,11,7,.,0,0,8,3,2,1,1,1,1
3340299,8,2,1,2,5,4,1,5,4,7,3,0,5,4,1,3,0,0,1,8,2,4,1,1,1,1
3340323,11,3,1,2,4,5,1,4,5,1,3,0,4,5,1,3,0,2,0,8,2,2,2,1,1,1
3340422,8,2,1,2,6,7,13,6,7,1,3,0,6,7,13,5,0,0,0,8,2,3,2,1,1,1
3340448,6,3,1,2,6,4,10,6,4,10,4,0,6,4,10,4,0,0,0,8,2,2,2,1,1,1
3340497,6,2,1,2,6,4,13,6,2,10,4,0,6,4,13,5,0,0,0,8,2,4,4,1,1,1
3340505,4,1,1,2,6,5,10,6,5,10,4,0,7,9,11,7,.,0,0,8,4,4,2,1,1,1
3340547,10,2,1,2,6,5,7,6,7,10,4,0,6,5,7,2,0,0,0,8,2,4,4,1,1,1
3340554,4,1,1,2,6,3,10,7,9,11,7,.,6,3,10,4,0,0,0,8,5,2,2,1,1,1
3340562,7,2,1,2,6,4,10,6,6,10,4,0,6,4,10,4,0,0,0,8,2,3,2,.,1,1
3340786,9,4,1,2,4,7,3,7,9,11,7,.,4,7,3,3,0,0,0,3,3,6,5,1,1,1
3340810,6,2,1,2,6,4,10,6,4,10,4,.,6,4,10,4,0,0,0,8,2,4,3,1,1,1
3341024,11,2,1,2,3,8,1,4,6,2,3,0,3,8,1,3,0,1,0,8,2,3,3,1,1,1
3341081,5,2,1,2,6,4,10,6,5,10,4,0,6,4,10,4,0,0,2,8,2,2,2,1,1,1
3341206,9,2,1,2,5,6,4,5,6,10,4,1,5,6,4,2,1,0,0,8,2,4,1,1,1,1
3341305,6,2,1,2,6,4,10,6,2,10,4,0,6,4,10,4,0,0,0,8,2,3,2,1,1,1
3341438,5,2,1,1,6,6,10,6,6,10,4,0,7,9,11,7,.,0,0,8,4,3,3,1,1,1
3341487,10,2,1,2,6,6,2,6,8,10,4,0,6,6,2,2,0,1,0,8,2,3,3,1,1,1
3341495,1,4,1,2,4,5,9,5,3,13,1,0,4,5,9,3,0,0,2,8,2,2,2,1,1,1
3341511,6,2,1,2,6,4,10,6,5,7,2,0,6,4,10,4,0,0,0,8,2,2,1,1,1,1
3341529,9,2,1,1,5,4,7,5,4,13,1,1,5,4,7,3,0,0,0,8,2,3,2,1,1,1
3341651,11,2,1,2,6,4,10,6,5,10,4,0,6,4,10,4,0,0,0,8,2,2,1,1,1,1
3341768,1,3,1,1,6,2,13,7,9,11,7,.,6,2,13,1,0,0,2,8,4,2,2,1,1,1
3341800,1,1,1,2,6,4,10,7,9,11,7,.,6,4,10,4,0,0,0,8,4,1,2,1,1,1
3341842,12,3,1,2,5,8,1,5,7,3,3,0,5,8,1,3,0,0,2,8,2,4,4,1,1,1
3341925,5,1,1,2,6,4,10,7,9,11,7,.,6,4,10,4,0,0,0,8,4,1,1,1,1,1
3342014,9,3,1,2,4,6,2,5,6,2,3,0,4,6,2,3,0,0,1,3,2,4,4,1,1,1
3342022,7,2,1,2,6,4,10,6,5,10,4,0,6,4,10,4,0,0,0,8,2,3,3,1,1,1
3342055,7,1,1,2,4,4,2,7,9,11,7,.,4,4,2,3,0,0,1,8,1,3,3,1,1,1
3342162,11,4,1,2,4,6,2,5,6,3,3,0,4,6,2,3,0,0,2,8,2,6,6,1,1,1
3342188,9,5,1,2,4,5,4,4,5,4,3,0,4,5,4,3,0,1,0,3,2,2,2,1,1,1
3342204,6,2,1,2,6,7,10,6,8,10,4,0,6,7,10,4,0,0,0,8,2,3,3,1,1,1
3342295,9,2,1,2,5,5,4,5,5,3,3,0,5,5,4,3,0,0,3,8,2,4,4,1,1,1
3342303,4,1,1,1,6,4,10,7,9,11,7,.,6,4,10,4,0,0,0,8,4,2,2,1,1,1
3342378,4,2,1,2,5,4,13,7,9,11,7,.,5,4,13,1,0,1,0,8,1,2,2,1,1,1
3342451,11,2,1,2,6,5,13,6,5,3,3,1,6,5,13,5,0,0,0,8,2,3,3,1,1,1
3342519,6,2,1,2,6,4,1,6,4,10,4,0,6,4,1,2,0,0,0,8,2,3,3,1,1,1
3342683,6,2,1,2,6,5,1,6,7,1,2,0,6,5,1,2,0,0,0,8,2,3,1,.,1,1
3342717,6,1,1,2,6,4,10,7,9,11,7,.,6,4,10,4,0,0,0,8,4,1,9,1,1,1
3342725,11,2,1,2,5,4,1,5,4,5,3,0,5,4,1,3,0,3,0,8,2,4,1,1,1,1
3342766,7,2,1,2,6,4,10,6,4,10,4,0,6,4,10,4,1,1,3,8,2,2,2,1,1,1
3342774,5,1,1,2,5,5,10,7,9,11,7,.,5,5,10,4,0,2,1,8,3,3,2,1,1,1
3342899,10,3,1,2,5,7,2,5,7,6,3,0,5,7,2,3,0,0,3,8,2,2,2,1,1,1
3343046,10,3,1,2,4,6,6,5,6,9,3,0,4,6,6,3,0,1,2,8,2,3,3,1,1,1
3343053,5,1,1,2,6,0,10,6,4,10,4,.,7,9,11,7,.,0,0,8,4,1,1,1,1,1
3343079,8,2,1,2,5,6,4,5,7,3,3,0,5,6,4,3,1,0,0,8,2,2,2,1,1,1
3343137,6,2,1,2,6,6,10,6,4,10,4,0,6,6,10,4,0,0,0,8,2,3,3,1,1,1
3343145,8,3,1,2,5,5,6,7,9,11,7,.,5,5,6,3,0,1,1,1,4,2,2,1,1,1
3343178,10,3,1,2,6,4,13,6,6,1,2,.,6,4,13,1,.,1,0,8,0,2,2,.,1,1
3343186,10,2,1,1,6,6,10,6,8,1,2,0,6,6,10,4,1,0,0,8,2,3,3,1,1,1
3343194,6,3,1,2,6,4,10,6,4,10,4,0,6,4,10,4,0,0,0,8,2,4,4,1,1,1
3343301,4,1,1,2,4,6,3,7,9,11,7,.,4,6,3,3,0,1,0,8,3,2,2,1,1,1
3343335,7,3,1,2,4,6,4,5,6,3,3,1,4,6,4,3,1,1,0,8,2,3,3,1,1,1
3343392,4,1,1,2,6,6,10,7,9,11,7,.,6,6,10,4,0,0,0,8,4,3,3,1,1,1
3343418,3,1,1,1,6,6,10,7,9,11,7,.,6,6,10,4,0,0,0,8,4,1,1,.,1,1
3343434,7,4,1,2,5,7,10,6,6,10,4,0,5,7,10,4,0,0,0,8,2,5,1,1,1,1
3343541,6,1,1,2,5,6,4,7,9,11,7,.,5,6,4,3,0,0,1,8,3,3,3,1,1,1
3343590,8,2,1,2,5,4,2,7,9,11,7,.,5,4,2,3,0,0,1,8,2,2,1,1,1,1
3343715,9,2,1,2,6,6,10,6,8,10,4,0,6,6,10,4,0,0,0,8,2,1,1,1,1,1
3343830,6,2,1,2,6,5,10,6,4,10,4,0,6,5,10,4,0,0,0,8,2,3,1,1,1,1
3343871,6,2,1,1,6,6,10,6,6,10,4,0,6,6,10,4,0,0,0,8,2,2,2,1,1,1
3343905,5,2,1,2,6,4,10,6,6,10,4,0,6,4,10,4,0,1,0,8,2,1,1,1,1,1
3343913,5,1,1,2,6,4,10,6,4,10,4,0,7,9,11,7,.,2,2,8,3,1,1,1,1,1
3343962,11,3,1,2,4,5,1,4,6,6,3,0,4,5,1,2,0,2,4,3,2,2,2,1,1,1
3343996,11,2,1,2,6,6,10,6,8,10,4,0,6,6,10,4,0,1,1,8,2,3,1,1,1,1
3344036,4,2,1,2,6,5,10,6,5,10,4,0,6,5,10,4,1,0,0,8,2,4,4,1,1,1
3344978,6,5,1,2,4,5,1,4,6,9,3,0,4,5,1,3,0,0,2,3,2,2,2,1,1,1
3345017,3,2,1,2,6,4,13,6,5,13,1,0,6,4,13,5,0,0,0,8,2,2,1,1,1,1
3345124,2,2,1,2,5,5,1,5,5,1,3,0,7,9,11,7,.,0,0,8,1,5,5,1,1,1
3345173,6,3,1,2,6,6,13,6,6,2,3,0,6,6,13,5,0,0,0,8,2,4,4,.,1,1
